,track_name,artist_name,release_date,id_track,popularity,genero
178,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",2021-03-05,65OVbaJR5O1RmwOQx0875b,71,pop
179,Wasted Love (feat. Lagique),"Ofenbach, Lagique",2021-01-08,2pPO9YecZimmuVQfIzfV6U,58,pop
180,You,"Regard, Troye Sivan, Tate McRae",2021-04-16,2cc8Sw1OnCuA5bV8nqWqpE,66,pop
181,Lost Cause,Billie Eilish,2021-07-30,4191RXFPa7Ge9XkA4cWlna,67,pop
182,Run,OneRepublic,2021-05-05,2UbVnbE5FH6008mAm6Mmgw,65,pop
183,Rescue Me,OneRepublic,2021-08-27,37LNNQNbL1YLyutBG6aWRx,65,pop
184,Wildest Dreams (Taylor's Version),Taylor Swift,2021-09-17,1Ov37jtRQ2YNAe8HzfczkL,67,pop
185,Replay,Tems,2021-09-14,2dFqK2ZkYB9Xc47gr3xXWl,69,pop
186,rápido lento,"Emilia, Tiago PZK",2021-09-30,4xv2A022v5A8nyewDkYOkQ,54,pop
187,Hold On,Justin Bieber,2021-03-19,1nahzW3kfMuwReTka28tH5,66,pop
188,Off My Face,Justin Bieber,2021-03-19,3T03rPwlL8NVk1yIaxeD8U,69,pop
189,Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",2021-11-11,3xVZYkcuWalGudeKl861wb,68,pop
190,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",2021-11-12,4pryE6cN2gFL1FVF5fYINl,66,pop
191,Habibi - Albanian Remix,"Ricky Rich, Dardan, DJ Gimi-O",2021-11-19,2sHYMLUd4nVLxHPKY05Ein,65,pop
192,Oxytocin,Billie Eilish,2021-07-30,4t2OeILB07eMGTXSUbMPEu,67,pop
193,my future,Billie Eilish,2021-07-30,3YUMWmx8EJq0DurfuIwoGh,67,pop
194,"YSY A: Bzrp Music Sessions, Vol. 37","Bizarrap, YSY A",2021-01-27,1xXQCSt0xkfeGhe18ey2p8,53,pop
195,"Red Lights (Bang Chan, Hyunjin)",Stray Kids,2021-08-23,0LatE4S9UtCDwIdGQsFFKL,65,pop
196,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",2021-11-12,01K4zKU104LyJ8gMb7227B,66,pop
197,Ghost Town,Benson Boone,2021-10-15,135Lf4Q0CzlMNfOxbEUsLH,65,pop
198,FEVER,ENHYPEN,2021-04-26,0UzymivvUH5s8z4PeWZJaK,69,pop
199,Lavender Sunflower,Tory Lanez,2021-12-10,1au2UduxcvHfa0fZS3Szci,70,pop
200,Matador - Remasterizado 2008,Los Fabulosos Cadillacs,2021-03-05,4bMZ60QNM6OEehI6b8RtS4,61,pop
201,Angel Baby,Troye Sivan,2021-09-09,2m6Ko3CY1qXNNja8AlugNc,68,pop
202,Everybody Dies,Billie Eilish,2021-07-30,5jhBwnqzNNrENXnYrAdoCe,64,pop
203,Not My Responsibility,Billie Eilish,2021-07-30,4T2zre0jqstNJ5Gt0WG9lz,65,pop
