,track_name,artist_name,release_date,id_track,popularity,genero
194,80 Días,"Siddhartha, Carlos Sadness",2022-03-31,3Nw9tgLAg0Tua3QA0Wm9FU,51,indie
195,Silk Chiffon,"MUNA, Phoebe Bridgers",2022-06-24,5ECxiK4Vigo1yRRmAoZc1f,57,indie
196,Big Ideas,Arctic Monkeys,2022-10-21,4KPi4VNvPOfKqIp1sx19Xf,52,indie
197,Still (I Got Summer On My Mind) - FORTELLA Remix,"JJ, FORTELLA",2022-07-01,00Nsyeo2kcU4602zMsLWXW,53,indie
198,We Deserve To Dream,Xavier Rudd,2022-03-25,2H1a4mJPX8WsrQi1myWv1g,49,indie
199,Strawberry Wine,Noah Kahan,2022-10-14,7Gvf6Li9MYft4fUijkFjKq,62,indie
200,Big Ideas,Arctic Monkeys,2022-10-21,4KPi4VNvPOfKqIp1sx19Xf,52,indie
201,Still (I Got Summer On My Mind) - FORTELLA Remix,"JJ, FORTELLA",2022-07-01,00Nsyeo2kcU4602zMsLWXW,53,indie
202,We Deserve To Dream,Xavier Rudd,2022-03-25,2H1a4mJPX8WsrQi1myWv1g,49,indie
203,Strawberry Wine,Noah Kahan,2022-10-14,7Gvf6Li9MYft4fUijkFjKq,62,indie
204,Don't Even Know,Matt Storm,2022-04-22,1PX1m116DBZVZ1pXr5YcCX,50,indie
205,Growing Sideways,Noah Kahan,2022-10-14,1JcIXOir94YUYBt2cXTzn2,64,indie
206,Fisher Island Sound,Beirut,2022-01-28,3XHtGQBlfMHfKcXdTX7Mt0,46,indie
207,Nomad,"Σtella, Redinho",2022-06-17,68wrmZ8GgYlidAhERxI0Bz,54,indie
208,Eleanor Rigby,Cody Fry,2022-01-21,0Dza4b9cnbssw47fu5rfVX,54,indie
209,Bernadette,IAMX,2022-04-15,43C4RgVHrAGuEtz9uRl93u,54,indie
210,MONEY,The Warning,2022-06-24,3ttIVj1N3d6hV8t0UL2Mjo,52,indie
211,Stoney Creek,Xavier Rudd,2022-03-25,0ik7YpGVcjTkXBrUv4SaqR,49,indie
212,Backwards Directions,Abby Sage,2022-09-07,5vbnQr1tWSSREmcIONIUm9,53,indie
213,Faded Rose,NSH,2022-12-15,5dSDf2TwSNtW3BSxceyxNt,45,indie
214,Marechià,"Nu Genea, Célia Kameni",2022-05-13,3NYm3ZimuJNb0Z0px5OEwO,50,indie
215,Lovesong,beabadoobee,2022-07-15,2qkb3hhx8iCBvYzX9SvVxj,63,indie
216,Older,Alec Benjamin,2022-04-15,7JSSJf4TcJDv8KL6UO8FGH,57,indie
217,Stick Season,Noah Kahan,2022-07-08,0GNVXNz7Jkicfk2mp5OyG5,59,indie
218,Hello You,Arctic Monkeys,2022-10-21,5ygEUpyZy5qtZ1423zymBW,52,indie
219,Frozen Tide,NSH,2022-10-13,2nPZts2J87iS1N0tmzvEMO,45,indie
220,Things will be fine,Metronomy,2022-02-18,5fDVGTBnAnB8K0Kcn3Lmf6,45,indie
221,Shadows,"Bonobo, Jordan Rakei",2022-01-14,7aLYQgzGLy8duSSdTJa1ik,50,indie
222,I Do - Vandelux Remix,"DRAMA, Vandelux",2022-07-28,5muXOWzcV0ckxYq0ATO1EW,53,indie
223,Miles Are Wide,Ocie Elliott,2022-09-23,7CGfeNaZoVLJRBKB15B1jK,49,indie
224,The Sound of Myself,Disasterpeace,2022-06-24,78RlUHcdk8KpGb257KXFFa,56,indie
225,CHERIE,"Darius, Darianna Everett",2022-04-22,2bmN1B9HIZTGdaFqMYrgOR,53,indie
226,It's a Beautiful Day (Reprise),"The Kiffness, Rushawn, Jermaine Edwards",2022-12-16,0mNi3gEjt1CmZVhXFFjx8d,52,indie
227,Little Bit (feat. Autoerotique) - Remix,"Lykke Li, Autoerotique",2022-09-23,4dVejqq0Jn4pSyD7WcQ0nw,56,indie
228,You Might Think,Sons Of The East,2022-09-23,4eIUxJ1uysR9NgW5iIkgy4,48,indie
229,00:00,Siddhartha,2022-03-31,7l4cSfrED7RrtT0t5CSOzv,65,indie
230,If I Can Dream (From The Original Motion Picture Soundtrack ELVIS),Måneskin,2022-06-16,4yibMEwSzelLmFtyXwWwZs,47,indie
231,Warm Nights,Royel Otis,2022-08-05,6px340oxL4x4RrhLer462m,55,indie
232,Power,Ren,2022-04-07,0LXt8IQauov0NMDN2kKmev,55,indie
233,KILL DEM,Jamie xx,2022-09-20,5CE0k1VmTXgCtaa5L288LP,49,indie
234,The Place Where He Inserted the Blade,"Black Country, New Road",2022-02-04,3k2kIiJqUiIP49iUcOLpWT,55,indie
235,Always - Monkey Safari Remix,"RÜFÜS DU SOL, Monkey Safari",2022-08-12,6hAII4Wyrr0eV4MmPnsTuY,50,indie
236,Love Me More,Mitski,2022-02-04,4PUT0cH2iggaje5hTJZeGe,54,indie
237,Summer Spent,RICEWINE,2022-06-30,69aYiwVMrTpdqiZdupIAgZ,55,indie
238,Billie Toppy,Men I Trust,2022-09-28,5jyj2XKWILHQxDoz59ddCT,55,indie
239,Teeth,Mallrat,2022-05-13,6MynbspeogZ1SeMXsoD0Nf,52,indie
240,Caminar bonito,Natalia Lafourcade,2022-10-28,6YnvENj0TdekZctNH1LiFQ,47,indie
241,DISCIPLE,The Warning,2022-06-24,5wvsoPecGLpTFCFg8qhM2a,51,indie
242,On My Way,Sons Of The East,2022-09-23,4qtNNM21rJ94TSmVMCWfit,48,indie
243,Change,Djo,2022-09-16,1yQkAv4xtapCBCzI8q1QGF,56,indie
244,Inarticulation,Rio Romeo,2022-09-02,4G1cgeULyEsr9Nak5PlQA6,57,indie
245,Everytime - Spotify Singles,Ethel Cain,2022-03-08,6NX2uPsnjyEVaHo3x3GSSR,51,indie
246,Hard Drive Gold,alt-J,2022-02-11,44OfbgdqkUVB0Cr3RFs8rl,45,indie
247,Nostalgia,Suki Waterhouse,2022-09-08,3gV7y7IwafryNLEnhh9gKb,54,indie
248,Punk Rock Loser,Viagra Boys,2022-07-08,2pqoh1jUQoppztoQRRGyKK,51,indie
249,forever&more,ROLE MODEL,2022-04-08,1BzYFQWjXHLZ0c7AGJtL1Z,54,indie
250,The Main Character,Will Wood,2022-07-29,2NHntfUPC17b0nmilAWl87,56,indie
251,PARAMOUR (feat. AURORA),"Sub Urban, AURORA",2022-06-03,3PIla3hOLQxw5l6GW2jdZu,51,indie
252,Only One,The Neighborly,2022-11-03,1zmEcYUXymXsicfcPwGYQZ,50,indie
253,Thérèse,Maya Hawke,2022-09-23,4R7m6ZnA6GpuVikRKj2DGY,54,indie
254,Seventeen,Ladytron,2022-04-21,7qHMaeWBGykUXtoMQLkIC4,55,indie
