,track_name,artist_name,release_date,id_track,popularity,genero
97,Cerezos,Siloé,2018-03-02,3Ql0jK0ziwcCmLEnp3HRY3,34,indie
98,Física Moderna,Carlos Sadness,2018-02-23,2JXYt7cvHxewxiKp48naPn,45,indie
99,Fear for Nobody,Måneskin,2018-10-26,7t3fuKd5h73oppjIgkxZ25,57,indie
100,You're Somebody Else,flora cash,2018-06-19,0pdKRp2sUthTPe7RLWpPqQ,63,indie
101,Cariñito,Delaporte,2018-02-23,5GmB4sjkog7ETZP7KHMa9L,37,indie
102,Cabezabajo,Veintiuno,2018-09-21,22Y1GRYwCO6dOiZffkUd6D,34,indie
103,Mira a la Gente,Second,2018-11-16,3uRKePHo7dmlgXGZwAxgOE,34,indie
104,Le parole lontane,Måneskin,2018-10-26,1ABG6ke9SdUK9YayVafbcX,55,indie
105,Teatro Infinito,Second,2018-11-16,2TUE7khhZ2hWz845i7V90G,34,indie
106,IknowhowIfeel,Parcels,2018-10-12,2IFaUS63AIAr9P46W1lEwt,57,indie
107,Are You Ready?,Måneskin,2018-10-26,2Du09hJBFkE49xA4JqWvXS,54,indie
108,Feeling You,Harrison Storm,2018-05-25,7xghXOM3CaIK6wmR0xW1XS,59,indie
109,From the Subway Train,Vansire,2018-04-26,0qOCy2LqvdkMora7eZsJhQ,68,indie
110,Zu Zara,Autobus Magikoa,2018-02-28,42Gwl7oQ2w8aaJU1bN7ELb,33,indie
111,Guerra y Paz,"Zahara, Santi Balmes",2018-11-16,3X7a1MOGvV67ndIPtfegb5,34,indie
112,Denbora,Autobus Magikoa,2018-02-28,65dyi0bDZSft5qrM4EJh1S,33,indie
113,Sonará en Todas Partes,Second,2018-11-16,7v85xJ62Iaany8g5WKk3hI,33,indie
114,Pozaren Gailurra,Autobus Magikoa,2018-02-28,4dFOHPthiV5P1EP72VqiDB,33,indie
115,Jumpsuit,Twenty One Pilots,2018-10-05,1E1uGhNdBe6Dddbgs2KqtZ,63,indie
116,Mykonos,Fleet Foxes,2018-11-09,7H71gZwWs3xPWnHM30NDUp,55,indie
117,Nico and the Niners,Twenty One Pilots,2018-10-05,5SehvGGC53A7SZKCLXQcyt,63,indie
